x	f(x)	S(x)	|S-f|
4.30833333333	-17.9110686471	-13.389853978	4.52121466916
4.31666666667	-12.870740485	-7.56862426975	5.30211621525
4.325	-7.65061524473	-1.58984493834	6.06077030638
4.33333333333	-2.27482131035	4.50785024378	6.78267155413
4.34166666667	3.23101645749	10.6858275041	7.45481104664
4.35	8.83987646303	16.9054530703	8.06557660723
4.35833333333	14.5234515739	23.1280931697	8.60464159572
4.36666666667	20.2522715399	29.3151140299	9.06284248994
4.375	25.9958363159	35.4278818785	9.43204556252
4.38333333333	31.7227598944	41.4277629429	9.7050030485
4.39166666667	37.4009241712	47.2761234507	9.87519927955
4.4	42.9976422873	52.9343296295	9.93668734217
4.40833333333	48.4798308084	58.3637477066	9.88391689828
4.41666666667	53.8141900223	63.5257439098	9.71155388751
4.425	58.9673915566	68.3816844665	9.41429290982
4.43333333333	63.9062724387	72.8929356041	8.98666316543
4.44166666667	68.5980346461	77.0208635504	8.42282890428
4.45	73.0104491223	80.7268345327	7.71638541035
4.45833333333	77.1120631631	83.9722147786	6.86015161548
4.46666666667	80.8724100134	86.7183705156	5.84596050226
4.475	84.2622194549	88.9266679713	4.6644485164
4.48333333333	87.2536281092	90.5584733732	3.30484526393
4.49166666667	89.8203881311	91.5751529487	1.75476481765
4.5	91.9380729255	91.9380729255	0
4.50833333333	93.5842784864	91.6209537704	1.96332471599
4.51666666667	94.7388189254	90.6469329071	4.09188601829
4.525	95.3839147435	89.0515019987	6.33241274472
4.53333333333	95.5043723834	86.8701527085	8.63421967489
4.54166666667	95.087753603	84.1383766995	10.9493769034
4.55	94.1245332156	80.8916656349	13.2328675808
4.55833333333	92.608243765	77.1655111777	15.4427325874
4.56666666667	90.5356057274	72.995404991	17.5402007364
4.575	87.9066418768	68.416838738	19.4898031387
4.58333333333	84.7247744984	63.4653040819	21.2594704166
4.59166666667	80.9969041967	58.1762926856	22.8206115111
4.6	76.7334691179	52.5852962123	24.1481729056
4.60833333333	71.9484834917	46.7278063252	25.2206771665
4.61666666667	66.6595544899	40.6393146874	26.0202398025
4.625	60.8878765081	34.3553129619	26.5325635462
4.63333333333	54.6582020924	27.9112928119	26.7469092805
4.64166666667	47.9987888588	21.3427459005	26.6560429583
4.65	40.9413218925	14.6851638908	26.2561580017
4.65833333333	33.5208112594	7.97403844596	25.5467728134
4.66666666667	25.7754644158	1.24486122905	24.5306031868
4.675	17.7465334689	-5.46687609679	23.2134095657
4.68333333333	9.47813740701	-12.1256818685	21.6038192755
4.69166666667	1.01705959941	-18.6960644228	19.7131240222
4.7	-7.5874789559	-25.1425320968	17.5550531409
4.70833333333	-16.2840699691	-31.4295932273	15.1455232582
4.71666666667	-25.0193909244	-37.5217561511	12.5023652267
4.725	-33.7384998273	-43.3835292051	9.64502937786
4.73333333333	-42.3851503936	-48.9794207263	6.59427033278
4.74166666667	-50.9021262486	-54.2739390515	3.37181280293
4.75	-59.2315925177	-59.2315925177	0
4.75833333333	-67.3154630007	-63.8221132779	3.49334972275
4.76666666667	-75.0957809467	-68.0361287512	7.0596521955
4.775	-82.515111268	-71.8694901727	10.6456210953
4.78333333333	-89.5169418702	-75.3180487776	14.1988930926
4.79166666667	-96.046091619	-78.3776558012	17.6684358178
4.8	-102.049122321	-81.0441624785	21.0049598427
4.80833333333	-107.474751967	-83.3134200449	24.1613319219
4.81666666667	-112.274266363	-85.1812797356	27.0929866276
4.825	-116.401926196	-86.6435927857	29.7583334102
4.83333333333	-119.815366464	-87.6962104305	32.1191560331
4.84166666667	-122.475985179	-88.3349839051	34.141001274
4.85	-124.349318181	-88.5557644449	35.7935537356
4.85833333333	-125.40539688	-88.3544032849	37.0509935953
4.86666666667	-125.61908578	-87.7267516605	37.8923341199
4.875	-124.970396611	-86.6686608068	38.3017358045
